wave_num	accession_id	flower_num	anther_length	pistil_length	measurer	anther_over_pistil
1	CW0001	1	9.73	8.09	AN	1.20271940667491
1	CW0001	2	10.19	8.48	AN	1.20165094339623
1	CW0001	3	9.49	8.16	AN	1.16299019607843
1	CW0001	4	9.89	8.19	AN	1.20757020757021
1	CW0001	5	9.18	7.98	AN	1.15037593984962
1	CW0001	6	10.19	7.64	AN	1.33376963350785
1	CW0001	7	9.8	8.01	CW	1.22347066167291
1	CW0001	8	9.46	7.18	CW	1.31754874651811
1	CW0001	9	9.61	7.99	CW	1.20275344180225
1	CW0001	10	10.07	8.43	CW	1.19454329774614
1	CW0001	11	9.01	8.08	CW	1.11509900990099
1	CW0001	12	9.46	7.99	CW	1.18397997496871
1	CW0002	1	6.69	6.54	CW	1.02293577981651
1	CW0002	2	7	6.81	SM	1.02790014684288
1	CW0002	3	6.97	6.68	SM	1.04341317365269
1	CW0002	4	6.99	6.51	SM	1.07373271889401
1	CW0002	5	7.24	6.93	SM	1.04473304473304
1	CW0002	6	7.14	6.92	SM	1.03179190751445
1	CW0002	7	7.01	6.93	SM	1.01154401154401
1	CW0002	8	7.72	7.07	SM	1.09193776520509
1	CW0002	9	7.33	6.81	SM	1.07635829662261
1	CW0002	10	7.16	6.92	SM	1.03468208092486
1	CW0002	11	7.58	7.13	SM	1.06311360448808
1	CW0002	12	7.52	6.76	SM	1.11242603550296
1	CW0003	1	8.82	8.72	KZ	1.01146788990826
1	CW0003	2	8.98	8.59	SM	1.0454016298021
1	CW0003	3	9	8.33	SM	1.08043217286915
1	CW0003	4	8.89	8.14	SM	1.09213759213759
1	CW0003	5	9.07	8.4	SM	1.0797619047619
1	CW0003	6	9.25	9.07	SM	1.01984564498346
1	CW0003	7	9.13	8.78	SM	1.03986332574032
1	CW0003	8	8.99	8.55	SM	1.05146198830409
1	CW0003	9	9.33	8.64	CW	1.07986111111111
1	CW0003	10	9.14	9	CW	1.01555555555556
1	CW0003	11	9.44	8.76	SM	1.07762557077626
1	CW0003	12	8.99	8.27	SM	1.08706166868198
1	CW0004	1	9.51	9.84	SM	0.966463414634146
1	CW0004	2	9.45	9.85	CW	0.959390862944162
1	CW0004	3	9.13	9.33	CW	0.978563772775991
1	CW0004	4	9.17	9.4	CW	0.975531914893617
1	CW0004	5	9.54	9.95	CW	0.958793969849246
1	CW0004	6	9.66	10.14	CW	0.952662721893491
1	CW0004	7	9.74	9.85	SM	0.988832487309645
1	CW0004	8	9.82	10.16	SM	0.966535433070866
1	CW0004	9	9.6	10.15	SM	0.945812807881773
1	CW0004	10	9.7	10.17	SM	0.953785644051131
1	CW0004	11	9.72	10.12	SM	0.960474308300395
1	CW0004	12	8.62	9.19	SM	0.9379760609358
1	CW0005	1	7.7	7	SM	1.1
1	CW0005	2	7.7	6.73	SM	1.14413075780089
1	CW0005	3	7.55	7.43	SM	1.01615074024226
1	CW0005	4	8.58	8.55	SM	1.00350877192982
1	CW0005	5	8.41	8.28	SM	1.01570048309179
1	CW0005	6	8.75	8.41	SM	1.04042806183115
1	CW0005	7	8.58	8.25	SM	1.04
1	CW0005	8	8.47	8.3	SM	1.02048192771084
1	CW0005	9	7.61	7.48	SM	1.01737967914438
1	CW0005	10	7.93	6.81	SM	1.16446402349486
1	CW0005	11	8.45	7.41	SM	1.14035087719298
1	CW0005	12	8.18	7.33	SM	1.11596180081855
1	CW0006	1	8.31	8.3	CW	1.00120481927711
1	CW0006	2	7.62	7.62	CW	1
1	CW0006	3	10.42	8.33	SM	1.25090036014406
1	CW0006	4	11.13	10.19	SM	1.09224730127576
1	CW0006	5	10.6	10.3	SM	1.02912621359223
1	CW0006	6	10.44	10.13	SM	1.03060217176703
1	CW0006	7	10.18	9.63	SM	1.05711318795431
1	CW0006	8	10.63	9.75	SM	1.09025641025641
1	CW0006	9	10.57	9.51	SM	1.11146161934805
1	CW0006	10	10.4	10.94	SM	0.950639853747715
1	CW0006	11	10.56	9.47	SM	1.11510031678986
1	CW0006	12	9.94	9.2	SM	1.0804347826087
1	CW0007	1	10.69	9.83	SM	1.08748728382503
1	CW0007	2	10.51	12.25	SM	0.857959183673469
1	CW0007	3	10.33	10.33	CW	1
1	CW0007	4	10.77	10.54	CW	1.02182163187856
1	CW0007	5	11.39	10.95	CW	1.04018264840183
1	CW0007	6	7.56	7.66	CW	0.986945169712794
1	CW0007	7	7.14	7.14	CW	1
1	CW0007	8	10.59	10.69	SM	0.990645463049579
1	CW0007	9	10.89	10.11	SM	1.07715133531157
1	CW0007	10	10.04	9.57	CW	1.0491118077325
1	CW0007	11	10.54	10.45	CW	1.00861244019139
1	CW0007	12	9.47	10.27	CW	0.922103213242454
1	CW0008	1	10.05	9.6	SM	1.046875
1	CW0008	2	10.54	9.54	SM	1.10482180293501
1	CW0008	3	7.03	6.86	SM	1.02478134110787
1	CW0008	4	9.83	9.83	CW	1
1	CW0008	5	10.4	10.37	CW	1.00289296046287
1	CW0008	6	9.65	9.85	AN	0.979695431472081
1	CW0008	7	9.45	9.36	AN	1.00961538461538
1	CW0008	8	9.81	9.35	AN	1.04919786096257
1	CW0008	9	10.26	9.9	AN	1.03636363636364
1	CW0008	10	10.25	10.68	AN	0.959737827715356
1	CW0008	11	9.92	9.55	AN	1.03874345549738
1	CW0008	12	9.91	9.42	AN	1.052016985138
1	CW0009	1	8.28	8.08	SM	1.02475247524752
1	CW0009	2	8.6	8.86	SM	0.970654627539503
1	CW0009	3	8.19	8.28	SM	0.989130434782609
1	CW0009	4	9.05	9.35	AN	0.967914438502674
1	CW0009	5	8.43	8.29	AN	1.01688781664656
1	CW0009	6	8.52	8.52	AN	1
1	CW0009	7	8.43	8.1	AN	1.04074074074074
1	CW0009	8	8.52	8.87	AN	0.96054114994363
1	CW0009	9	8.46	8.08	AN	1.0470297029703
1	CW0009	10	8.68	8.8	AN	0.986363636363636
1	CW0009	11	8.45	8.43	AN	1.00237247924081
1	CW0009	12	8.75	8.12	AN	1.07758620689655
1	CW0010	1	9.07	10.43	SM	0.86960690316395
1	CW0010	2	9.21	9.38	SM	0.981876332622601
1	CW0010	3	8.92	8.81	AN	1.01248581157775
1	CW0010	4	9.62	9.88	AN	0.973684210526316
1	CW0010	5	9.81	9.68	AN	1.01342975206612
1	CW0010	6	9.25	9.17	AN	1.00872410032715
1	CW0010	7	9.93	11	AN	0.902727272727273
1	CW0010	8	9.59	9.67	AN	0.991726990692865
1	CW0010	9	9.5	9.83	AN	0.966429298067141
1	CW0010	10	9.39	9.99	AN	0.93993993993994
1	CW0010	11	9.37	9.15	AN	1.02404371584699
1	CW0010	12	9.77	10.32	AN	0.946705426356589
1	CW0011	1	6.93	5.67	YG	1.22222222222222
1	CW0011	2	7.43	5.95	KZ	1.24873949579832
1	CW0011	3	7.21	5.35	SM	1.34766355140187
1	CW0011	4	7.36	6.41	SM	1.14820592823713
1	CW0011	5	7.42	6.97	SM	1.06456241032999
1	CW0011	6	7.43	6.82	SM	1.08944281524927
1	CW0011	7	7.44	7.3	CW	1.01917808219178
1	CW0011	8	7.24	6.98	SM	1.03724928366762
1	CW0011	9	7.05	6.25	SM	1.128
1	CW0011	10	6.72	6.58	SM	1.02127659574468
1	CW0011	11	7.24	6.54	SM	1.10703363914373
1	CW0011	12	7.38	7.05	SM	1.0468085106383
1	CW0012	1	6.97	7.15	CW	0.974825174825175
1	CW0012	2	6.81	6.89	CW	0.988388969521045
1	CW0012	3	6.7	6.8	CW	0.985294117647059
1	CW0012	4	7.2	7.31	SM	0.984952120383037
1	CW0012	5	7.51	7.7	SM	0.975324675324675
1	CW0012	6	7.65	7.76	SM	0.985824742268041
1	CW0012	7	7.44	7.58	SM	0.981530343007916
1	CW0012	8	7.22	7.33	SM	0.984993178717599
1	CW0012	9	6.92	7.11	SM	0.973277074542897
1	CW0012	10	7.17	7.73	SM	0.927554980595084
1	CW0012	11	7.24	7.5	SM	0.965333333333333
1	CW0012	12	7.3	7.46	SM	0.978552278820375
1	CW0013	1	9.71	11.13	SM	0.872416891284816
1	CW0013	2	8.72	9.17	AN	0.95092693565976
1	CW0013	3	7.79	10.01	AN	0.778221778221778
1	CW0013	4	9.39	9.21	AN	1.01954397394137
1	CW0013	5	8.3	8.33	AN	0.99639855942377
1	CW0013	6	9.2	9.81	AN	0.937818552497451
1	CW0013	7	10.26	9.93	CW	1.03323262839879
1	CW0013	8	8.73	8.26	CW	1.05690072639225
1	CW0013	9	9.32	8.9	CW	1.04719101123596
1	CW0013	10	10.14	9.64	CW	1.05186721991701
1	CW0013	11	8.66	8.66	CW	1
1	CW0013	12	9.66	7.66	CW	1.26109660574413
1	CW0014	1	7.6	7.04	SM	1.07954545454545
1	CW0014	2	7.93	7.42	SM	1.06873315363881
1	CW0014	3	7.61	7.52	SM	1.01196808510638
1	CW0014	4	7.83	7.28	SM	1.07554945054945
1	CW0014	5	7.59	6.95	SM	1.09208633093525
1	CW0014	6	7.82	6.93	SM	1.12842712842713
1	CW0014	7	7.4	7.39	SM	1.00135317997294
1	CW0014	8	8.25	7.97	SM	1.03513174404015
1	CW0014	9	8.13	7.64	SM	1.06413612565445
1	CW0014	10	7.93	7.37	SM	1.07598371777476
1	CW0014	11	7.78	7.51	SM	1.03595206391478
1	CW0014	12	6.99	7.77	SM	0.8996138996139
1	CW0015	1	9.91	8.81	SM	1.12485811577753
1	CW0015	2	9.46	8.6	SM	1.1
1	CW0015	3	9.66	7.62	SM	1.26771653543307
1	CW0015	4	10.54	8.09	SM	1.30284301606922
1	CW0015	5	9.45	8.05	SM	1.17391304347826
1	CW0015	6	10.46	9.03	SM	1.15836101882614
1	CW0015	7	10.25	9.25	SM	1.10810810810811
1	CW0015	8	9.54	7.47	SM	1.27710843373494
1	CW0015	9	9.69	7.6	SM	1.275
1	CW0015	10	9.59	8.67	SM	1.10611303344867
1	CW0015	11	9.37	7.38	SM	1.26964769647696
1	CW0015	12	9.37	8.32	SM	1.12620192307692
1	CW0016	1	7.79	7.36	SM	1.05842391304348
1	CW0016	2	7.53	7.42	SM	1.01482479784367
1	CW0016	3	7.8	7.3	SM	1.06849315068493
1	CW0016	4	8.04	7.67	SM	1.04823989569752
1	CW0016	5	7.73	7.63	AN	1.01310615989515
1	CW0016	6	8.05	7.67	AN	1.04954367666232
1	CW0016	7	7.26	6.85	AN	1.05985401459854
1	CW0016	8	7.25	7.16	AN	1.01256983240223
1	CW0016	9	7.15	6.89	AN	1.0377358490566
1	CW0016	10	7.18	7.31	AN	0.982216142270862
1	CW0016	11	8.12	7.93	AN	1.02395964691047
1	CW0016	12	7.65	7.49	AN	1.02136181575434
1	CW0017	1	9.58	8	SM	1.1975
1	CW0017	2	9.09	7.96	SM	1.14195979899497
1	CW0017	3	9.19	8.09	SM	1.13597033374536
1	CW0017	4	8.41	7.67	SM	1.09647979139505
1	CW0017	5	9.31	7.78	SM	1.19665809768638
1	CW0017	6	9.64	8.94	SM	1.07829977628635
1	CW0017	7	9.34	8.75	SM	1.06742857142857
1	CW0017	8	9.5	8.54	SM	1.11241217798595
1	CW0017	9	9.44	8.61	AN	1.09639953542393
1	CW0017	10	9.42	8.98	AN	1.04899777282851
1	CW0017	11	9.8	9.38	AN	1.04477611940298
1	CW0017	12	9.4	8.65	AN	1.08670520231214
1	CW0018	1	8.82	8.61	SM	1.02439024390244
1	CW0018	2	8.78	8.58	SM	1.02331002331002
1	CW0018	3	8.51	8.44	SM	1.00829383886256
1	CW0018	4	9.78	9.78	CW	1
1	CW0018	5	10.11	8.55	CW	1.18245614035088
1	CW0018	6	9.35	9.25	CW	1.01081081081081
1	CW0018	7	9.42	8.22	SM	1.14598540145985
1	CW0018	8	9.58	8.95	AN	1.07039106145251
1	CW0018	9	9.08	8.61	AN	1.05458768873403
1	CW0018	10	9.28	8.99	AN	1.03225806451613
1	CW0018	11	9.42	9.19	AN	1.02502720348205
1	CW0018	12	9.15	8.63	AN	1.06025492468134
1	CW1000	1	7.37	8.45	AN	0.872189349112426
1	CW1000	2	6.35	6.59	CW	0.963581183611533
1	CW1000	3	7.02	7.16	CW	0.980446927374302
1	CW1000	4	7.21	7.69	CW	0.937581274382315
1	CW1000	5	6.83	7.52	CW	0.908244680851064
1	CW1000	6	6.73	7.18	CW	0.937325905292479
1	CW1000	7	6.85	7.9	CW	0.867088607594937
1	CW1000	8	6.5	7.05	CW	0.921985815602837
1	CW1000	9	7.29	7.53	CW	0.96812749003984
1	CW1000	10	7.17	7.42	CW	0.966307277628032
1	CW1000	11	6.95	7.21	CW	0.963938973647712
1	CW1000	12	7.05	7.42	CW	0.950134770889488
1	CW1001	1	9.53	10.1	AN	0.943564356435644
1	CW1001	2	9.69	10.95	AN	0.884931506849315
1	CW1001	3	8.91	9.64	AN	0.924273858921162
1	CW1001	4	9.62	10.71	AN	0.898225957049486
1	CW1001	5	9.47	10.4	AN	0.910576923076923
1	CW1001	6	9.05	9.76	AN	0.927254098360656
1	CW1001	7	9.4	10.28	AN	0.914396887159533
1	CW1001	8	9.38	10.37	AN	0.904532304725169
1	CW1001	9	9.6	10.64	AN	0.902255639097744
1	CW1001	10	9.22	9.97	AN	0.924774322968907
1	CW1001	11	9.25	9.94	AN	0.930583501006036
1	CW1001	12	9.75	10.52	AN	0.92680608365019
1	CW1002	1	8.24	8.74	SM	0.94279176201373
1	CW1002	2	8.86	9.47	SM	0.93558606124604
1	CW1002	3	8.81	9.6	SM	0.917708333333333
1	CW1002	4	8.84	8.95	CW	0.987709497206704
1	CW1002	5	9.36	10.05	SM	0.931343283582089
1	CW1002	6	9.38	9.51	SM	0.986330178759201
1	CW1002	7	9.43	9.83	SM	0.959308240081383
1	CW1002	8	9.21	9.76	SM	0.943647540983607
1	CW1002	9	9.46	9.53	SM	0.992654774396642
1	CW1002	10	9.69	10.21	SM	0.949069539666993
1	CW1002	11	9.88	10.98	SM	0.899817850637523
1	CW1002	12	9.98	10.7	SM	0.932710280373832
1	CW1003	1	9.73	12.89	CW	0.754848719937936
1	CW1003	2	9.52	12.26	CW	0.776508972267537
1	CW1003	3	9.4	12.3	CW	0.764227642276423
1	CW1003	4	9.57	11.8	CW	0.811016949152542
1	CW1003	5	10.24	12.48	CW	0.82051282051282
1	CW1003	6	10.39	12.59	CW	0.825258141382049
1	CW1003	7	9.67	11.77	CW	0.821580288870009
1	CW1003	8	9.36	12.43	CW	0.753016894609815
1	CW1003	9	10.02	12.8	CW	0.7828125
1	CW1003	10	9.68	11.17	CW	0.866606982990152
1	CW1003	11	9.29	11.96	CW	0.776755852842809
1	CW1003	12	8.26	11.01	CW	0.75022706630336
1	CW2000	1	7.73	8.22	CW	0.940389294403893
1	CW2000	2	8.53	9.02	CW	0.945676274944568
1	CW2000	3	8.02	8.29	CW	0.967430639324487
1	CW2000	4	7.03	7.33	CW	0.959072305593452
1	CW2000	5	8.81	9.25	CW	0.952432432432432
1	CW2000	6	8.08	8.08	CW	1
1	CW2000	7	6.85	7.29	CW	0.939643347050754
1	CW2000	8	8.22	8.22	CW	1
1	CW2000	9	8.18	8.18	CW	1
1	CW2000	10	7.84	8.26	CW	0.949152542372881
1	CW2000	11	8.01	8.01	CW	1
1	CW2000	12	7.64	7.8	CW	0.97948717948718
1	CW3000	1	7.03	7.36	CW	0.955163043478261
1	CW3000	2	7.15	7.15	CW	1
1	CW3000	3	7.41	7.3	CW	1.01506849315069
1	CW3000	4	6.89	6.96	CW	0.989942528735632
1	CW3000	5	8.24	8.24	CW	1
1	CW3000	6	6	5.89	CW	1.01867572156197
1	CW3000	7	7.54	7.43	CW	1.01480484522207
1	CW3000	8	7.08	7.26	CW	0.975206611570248
1	CW3000	9	6.98	6.8	CW	1.02647058823529
1	CW3000	10	6.94	7.06	CW	0.98300283286119
1	CW3000	11	6.66	6.66	CW	1
1	CW3000	12	7.4	7.62	CW	0.971128608923885
2	CW0019	1	7.19	7.58	CW	0.948548812664908
2	CW0019	2	7.96	8.44	CW	0.943127962085308
2	CW0019	3	6.87	7.33	CW	0.937244201909959
2	CW0019	4	7.49	7.94	CW	0.943324937027708
2	CW0019	5	7.61	8	CW	0.95125
2	CW0019	6	7.27	7.52	CW	0.966755319148936
2	CW0019	7	7.77	8.25	CW	0.941818181818182
2	CW0019	8	8.52	8.98	CW	0.948775055679287
2	CW0019	9	8.55	9.14	CW	0.935448577680525
2	CW0019	10	8.82	9.38	CW	0.940298507462687
2	CW0019	11	8.72	9.5	CW	0.917894736842105
2	CW0019	12	8.53	8.96	CW	0.952008928571428
2	CW0020	1	9.06	10.03	AN	0.903290129611167
2	CW0020	2	8.62	8.45	CW	1.02011834319527
2	CW0020	3	7.14	6.95	CW	1.0273381294964
2	CW0020	4	9.01	9.01	CW	1
2	CW0020	5	9.61	9.2	CW	1.0445652173913
2	CW0020	6	8.51	9.41	CW	0.904357066950053
2	CW0020	7	9.02	8.93	CW	1.01007838745801
2	CW0020	8	9.14	9.14	CW	1
2	CW0020	9	8.81	8.75	CW	1.00685714285714
2	CW0020	10	9.6	9.6	CW	1
2	CW0020	11	9.52	9.48	CW	1.0042194092827
2	CW0020	12	9.32	9.93	CW	0.938569989929507
2	CW0021	1	6.49	6.27	CW	1.03508771929825
2	CW0021	2	6.35	6.44	CW	0.986024844720497
2	CW0021	3	6.67	7.09	CW	0.940761636107193
2	CW0021	4	6.8	6.77	CW	1.00443131462334
2	CW0021	5	6.62	6.62	CW	1
2	CW0021	6	7.4	7.62	CW	0.971128608923885
2	CW0021	7	7.25	7.25	CW	1
2	CW0021	8	6.88	6.91	CW	0.995658465991317
2	CW0021	9	6.98	7.18	CW	0.972144846796657
2	CW0021	10	6.6	6.9	CW	0.956521739130435
2	CW0021	11	5.94	6.03	CW	0.985074626865672
2	CW0021	12	6.58	6.75	CW	0.974814814814815
2	CW0022	1	9.28	9.42	AN	0.985138004246284
2	CW0022	2	9.92	10.15	AN	0.977339901477832
2	CW0022	3	10.13	9.9	AN	1.02323232323232
2	CW0022	4	10.05	10.11	AN	0.99406528189911
2	CW0022	5	8.67	8.93	AN	0.970884658454647
2	CW0022	6	9.57	9.52	AN	1.00525210084034
2	CW0022	7	8.82	9.57	AN	0.921630094043887
2	CW0022	8	10.39	9.84	AN	1.05589430894309
2	CW0022	9	10.12	9.74	AN	1.03901437371663
2	CW0022	10	10.11	10.34	AN	0.977756286266925
2	CW0022	11	9.42	9.04	AN	1.04203539823009
2	CW0022	12	9.34	9.76	AN	0.956967213114754
2	CW0023	1	9.26	9.25	AN	1.00108108108108
2	CW0023	2	9.28	8.74	AN	1.06178489702517
2	CW0023	3	9.39	9.28	AN	1.01185344827586
2	CW0023	4	9.15	9.32	AN	0.98175965665236
2	CW0023	5	9.57	9.52	AN	1.00525210084034
2	CW0023	6	9.53	9.37	AN	1.017075773746
2	CW0023	7	9.17	9.33	CW	0.982851018220793
2	CW0023	8	8.39	9.57	CW	0.876698014629049
2	CW0023	9	9.13	10.09	CW	0.904856293359762
2	CW0023	10	8.83	9.27	CW	0.952535059331176
2	CW0023	11	9.53	11.08	CW	0.860108303249097
2	CW0023	12	8.09	8.09	CW	1
2	CW0024	1	9.14	8.57	AN	1.06651108518086
2	CW0024	2	8.44	8.31	AN	1.01564380264741
2	CW0024	3	8.32	8.18	CW	1.01711491442543
2	CW0024	4	8.32	8	CW	1.04
2	CW0024	5	7.91	8.46	CW	0.934988179669031
2	CW0024	6	7.75	7.77	CW	0.997425997425997
2	CW0024	7	8.99	8.9	CW	1.01011235955056
2	CW0024	8	7.69	7.69	CW	1
2	CW0024	9	10.2	9.69	CW	1.05263157894737
2	CW0024	10	8.94	8.9	CW	1.00449438202247
2	CW0024	11	8.25	8.19	CW	1.00732600732601
2	CW0024	12	7.89	7.89	CW	1
2	CW0025	1	9.57	9.52	AN	1.00525210084034
2	CW0025	2	9.61	10.22	AN	0.940313111545988
2	CW0025	3	9.92	10.22	AN	0.970645792563601
2	CW0025	4	10	10.15	AN	0.985221674876847
2	CW0025	5	9.8	10.53	AN	0.930674264007597
2	CW0025	6	9.54	9.96	AN	0.957831325301205
2	CW0025	7	9.68	11.46	CW	0.844677137870855
2	CW0025	8	9.08	10.99	CW	0.826205641492266
2	CW0025	9	9.64	11.09	CW	0.869251577998197
2	CW0025	10	8.9	10.41	CW	0.854947166186359
2	CW0025	11	9.64	10.06	CW	0.958250497017893
2	CW0025	12	10.24	10.24	CW	1
2	CW0026	1	8.47	8.86	CW	0.955981941309255
2	CW0026	2	8.63	8.63	CW	1
2	CW0026	3	9.2	8.71	CW	1.05625717566016
2	CW0026	4	8.22	9.11	CW	0.902305159165752
2	CW0026	5	8.44	8.23	CW	1.02551640340219
2	CW0026	6	8.33	9.06	CW	0.919426048565121
2	CW0026	7	8.97	10.05	CW	0.892537313432836
2	CW0026	8	8.17	7.64	CW	1.06937172774869
2	CW0026	9	9.13	8.59	CW	1.06286379511059
2	CW0026	10	9.22	9.09	CW	1.01430143014301
2	CW0026	11	7.59	9.1	CW	0.834065934065934
2	CW0026	12	7.82	9.83	CW	0.795523906408952
2	CW0027	1	9.39	10.06	CW	0.933399602385686
2	CW0027	2	8.89	9.66	CW	0.920289855072464
2	CW0027	3	9.19	9.95	CW	0.923618090452261
2	CW0027	4	8.28	9.96	CW	0.831325301204819
2	CW0027	5	9.56	10.71	CW	0.892623716153128
2	CW0027	6	8.96	10.46	CW	0.8565965583174
2	CW0027	7	8.83	10.07	CW	0.876861966236346
2	CW0027	8	8.45	9.05	CW	0.933701657458563
2	CW0027	9	9.22	10.52	CW	0.876425855513308
2	CW0027	10	8.76	10.09	CW	0.86818632309217
2	CW0027	11	9.35	10.07	CW	0.92850049652433
2	CW0027	12	9.05	10.2	CW	0.887254901960784
2	CW0028	1	8.11	8.95	CW	0.906145251396648
2	CW0028	2	7.66	10.1	CW	0.758415841584158
2	CW0028	3	8.75	8.64	CW	1.01273148148148
2	CW0028	4	8.27	10.93	CW	0.756633119853614
2	CW0028	5	7.38	7.71	CW	0.957198443579767
2	CW0028	6	7.6	9.91	CW	0.766902119071645
2	CW0028	7	8.19	9.26	CW	0.884449244060475
2	CW0028	8	8.98	8.7	CW	1.03218390804598
2	CW0028	9	7.75	8.91	CW	0.869809203142537
2	CW0028	10	8.6	10.14	CW	0.848126232741617
2	CW0028	11	7.99	7.99	CW	1
2	CW0028	12	8.31	8.31	CW	1
2	CW0029	1	8.24	8.16	AN	1.00980392156863
2	CW0029	2	8.56	8.54	AN	1.00234192037471
2	CW0029	3	8.18	8.35	AN	0.979640718562874
2	CW0029	4	8.19	8.29	AN	0.987937273823884
2	CW0029	5	8.51	8.51	AN	1
2	CW0029	6	8.37	8.25	AN	1.01454545454545
2	CW0029	7	8.18	8.03	AN	1.0186799501868
2	CW0029	8	8.96	9	AN	0.995555555555556
2	CW0029	9	8.55	8.6	AN	0.994186046511628
2	CW0029	10	8.15	7.99	AN	1.02002503128911
2	CW0029	11	7.82	7.84	AN	0.997448979591837
2	CW0029	12	7.99	7.99	AN	1
2	CW0030	1	9.45	8.39	CW	1.12634088200238
2	CW0030	2	9.54	8.58	CW	1.11188811188811
2	CW0030	3	8.95	9.03	CW	0.991140642303433
2	CW0030	4	9.01	9.18	CW	0.981481481481482
2	CW0030	5	10.9	9.63	CW	1.1318795430945
2	CW0030	6	8.5	7.63	CW	1.11402359108781
2	CW0030	7	10.38	9.81	CW	1.05810397553517
2	CW0030	8	10.54	9.51	CW	1.10830704521556
2	CW0030	9	10.21	8.88	CW	1.14977477477477
2	CW0030	10	9.15	8.36	CW	1.0944976076555
2	CW0030	11	10.26	10	CW	1.026
2	CW0030	12	10.06	8.79	CW	1.14448236632537
2	CW0031	1	10.72	10.46	CW	1.02485659655832
2	CW0031	2	11.35	11.3	CW	1.00442477876106
2	CW0031	3	10.48	10.48	CW	1
2	CW0031	4	10.72	10.58	CW	1.01323251417769
2	CW0031	5	10.15	10.05	CW	1.00995024875622
2	CW0031	6	11.36	11.24	CW	1.01067615658363
2	CW0031	7	10.72	10.68	CW	1.00374531835206
2	CW0031	8	10.58	10.8	CW	0.97962962962963
2	CW0031	9	10.44	9.98	CW	1.04609218436874
2	CW0031	10	10.12	10.12	CW	1
2	CW0031	11	10.79	10.27	CW	1.05063291139241
2	CW0031	12	10.25	10.3	CW	0.995145631067961
2	CW0032	1	9.73	11.43	AN	0.851268591426072
2	CW0032	2	9.81	11.38	AN	0.862038664323374
2	CW0032	3	10.11	10.52	CW	0.961026615969582
2	CW0032	4	10.62	10.91	CW	0.973418881759853
2	CW0032	5	9.63	9.63	CW	1
2	CW0032	6	9.78	11.22	CW	0.871657754010695
2	CW0032	7	10.08	11.04	CW	0.91304347826087
2	CW0032	8	11.37	12.53	CW	0.907422186751796
2	CW0032	9	9.65	11.04	CW	0.874094202898551
2	CW0032	10	10.71	12.46	CW	0.859550561797753
2	CW0032	11	11	12.88	CW	0.854037267080745
2	CW0032	12	8.28	9.34	CW	0.886509635974304
2	CW0033	1	7.22	6.99	AN	1.03290414878398
2	CW0033	2	8.06	7.76	AN	1.03865979381443
2	CW0033	3	8.36	7.78	AN	1.0745501285347
2	CW0033	4	8.16	7.54	AN	1.08222811671088
2	CW0033	5	7.47	7.09	AN	1.05359661495063
2	CW0033	6	7.94	7.88	AN	1.00761421319797
2	CW0033	7	7.13	6.74	AN	1.05786350148368
2	CW0033	8	8.1	7.63	AN	1.06159895150721
2	CW0033	9	8.31	7.69	AN	1.08062418725618
2	CW0033	10	7.83	7.57	AN	1.03434610303831
2	CW0033	11	7.57	6.97	AN	1.08608321377331
2	CW0033	12	8.5	7.65	AN	1.11111111111111
2	CW0034	1	7.52	7.37	AN	1.02035278154681
2	CW0034	2	7.5	7.5	AN	1
2	CW0034	3	6.86	6.78	AN	1.0117994100295
2	CW0034	4	7.33	7.08	AN	1.03531073446328
2	CW0034	5	7.28	6.97	AN	1.04447632711621
2	CW0034	6	7.42	7.16	AN	1.03631284916201
2	CW0034	7	7.45	7.25	AN	1.02758620689655
2	CW0034	8	7.38	6.85	AN	1.07737226277372
2	CW0034	9	7.3	7.19	AN	1.01529902642559
2	CW0034	10	7.39	7.11	AN	1.0393811533052
2	CW0034	11	7.59	7.3	AN	1.03972602739726
2	CW0034	12	7.38	7.16	AN	1.03072625698324
2	CW0035	1	8.9	8.9	CW	1
2	CW0035	2	9.64	9.64	CW	1
2	CW0035	3	7.96	7.95	CW	1.00125786163522
2	CW0035	4	8.95	9.1	CW	0.983516483516483
2	CW0035	5	9.19	9.19	CW	1
2	CW0035	6	9.54	9.54	CW	1
2	CW0035	7	8.88	8.8	CW	1.00909090909091
2	CW0035	8	8.59	8.44	CW	1.01777251184834
2	CW0035	9	8.89	8.82	CW	1.00793650793651
2	CW0035	10	10	10	CW	1
2	CW0035	11	9.4	9.35	CW	1.00534759358289
2	CW0035	12	8.81	8.7	CW	1.01264367816092
2	CW0036	1	9.69	8.46	AN	1.14539007092199
2	CW0036	2	9.55	8.39	AN	1.13825983313468
2	CW0036	3	10.27	9.17	AN	1.11995637949836
2	CW0036	4	9.42	7.79	AN	1.20924261874198
2	CW0036	5	9.06	8.28	AN	1.09420289855072
2	CW0036	6	9.6	7.87	AN	1.21982210927573
2	CW0036	7	9.4	7.98	AN	1.17794486215539
2	CW0036	8	8.78	7.7	AN	1.14025974025974
2	CW0036	9	10.85	10.41	CW	1.04226705091258
2	CW0036	10	9.57	9.39	CW	1.01916932907348
2	CW0036	11	10.16	8.87	CW	1.14543404735062
2	CW0036	12	10.16	8.61	CW	1.18002322880372
2	CW0037	1	9.94	11.7	CW	0.84957264957265
2	CW0037	2	9.69	11.53	CW	0.840416305290546
2	CW0037	3	10.12	11.27	CW	0.897959183673469
2	CW0037	4	9.23	10.84	CW	0.851476014760148
2	CW0037	5	9.55	10.26	CW	0.930799220272905
